session_id,customer_id,session_start,session_end,num_events,session_duration
318,91.0,2022-05-22 12:44:18.648681,2022-05-22 12:44:18.648681,2,0.0
319,91.0,2022-05-25 04:41:48.648681,2022-05-25 04:41:48.648681,2,0.0
320,92.0,2022-05-15 05:41:03.648681,2022-05-15 05:41:03.648681,2,0.0
321,92.0,2022-05-20 04:10:48.648681,2022-05-20 04:10:48.648681,2,0.0
322,92.0,2022-05-23 09:08:03.648681,2022-05-23 09:08:03.648681,2,0.0
323,92.0,2022-05-25 06:32:33.648681,2022-05-25 06:32:33.648681,2,0.0
324,93.0,2022-05-14 21:09:33.648681,2022-05-15 00:52:48.648681,68,223.25
325,93.0,2022-05-22 14:17:03.648681,2022-05-22 14:17:03.648681,2,0.0
326,93.0,2022-05-25 06:18:48.648681,2022-05-25 06:18:48.648681,2,0.0
327,94.0,2022-05-20 00:43:03.648681,2022-05-20 01:26:03.648681,13,43.0
328,94.0,2022-05-25 05:15:18.648681,2022-05-25 05:15:18.648681,2,0.0
329,95.0,2022-05-19 15:50:18.648681,2022-05-19 15:50:18.648681,2,0.0
330,95.0,2022-05-22 07:31:18.648681,2022-05-22 07:31:18.648681,2,0.0
331,95.0,2022-05-24 17:23:33.648681,2022-05-24 17:23:33.648681,2,0.0
332,95.0,2022-05-25 05:51:48.648681,2022-05-25 05:51:48.648681,2,0.0
333,95.0,2022-05-25 07:14:03.648681,2022-05-25 07:14:03.648681,2,0.0
334,96.0,2022-05-17 13:02:48.648681,2022-05-17 13:02:48.648681,2,0.0
335,96.0,2022-05-23 09:55:33.648681,2022-05-23 11:37:18.648681,41,101.75
336,96.0,2022-05-25 07:35:48.648681,2022-05-25 07:35:48.648681,2,0.0
337,97.0,2022-05-18 06:40:03.648681,2022-05-18 06:40:03.648681,2,0.0
338,97.0,2022-05-21 16:49:18.648681,2022-05-21 22:29:03.648681,105,339.75
339,97.0,2022-05-25 03:06:18.648681,2022-05-25 03:06:18.648681,2,0.0
340,97.0,2022-05-25 07:11:18.648681,2022-05-25 07:34:33.648681,79,23.25
341,98.0,2022-05-19 05:59:03.648681,2022-05-19 05:59:03.648681,2,0.0
342,98.0,2022-05-25 05:10:18.648681,2022-05-25 05:10:18.648681,2,0.0
343,98.0,2022-05-25 06:51:48.648681,2022-05-25 06:51:48.648681,2,0.0
344,99.0,2022-05-14 20:23:18.648681,2022-05-14 20:23:18.648681,2,0.0
345,99.0,2022-05-18 21:58:03.648681,2022-05-18 21:58:03.648681,2,0.0
346,99.0,2022-05-24 11:11:48.648681,2022-05-24 11:11:48.648681,2,0.0
347,99.0,2022-05-25 06:13:48.648681,2022-05-25 06:13:48.648681,2,0.0
348,100.0,2022-05-15 20:01:33.648681,2022-05-15 23:01:48.648681,57,180.25
349,100.0,2022-05-19 06:04:18.648681,2022-05-19 06:04:18.648681,2,0.0
350,100.0,2022-05-22 20:43:33.648681,2022-05-22 20:43:33.648681,2,0.0
351,100.0,2022-05-24 12:22:33.648681,2022-05-24 16:01:48.648681,96,219.25
352,100.0,2022-05-25 06:15:18.648681,2022-05-25 06:35:03.648681,77,19.75
353,100.0,2022-05-25 09:15:18.648681,2022-05-25 09:34:33.648681,69,19.25
354,101.0,2022-05-19 00:55:03.648681,2022-05-19 01:51:03.648681,21,56.0
355,101.0,2022-05-23 09:12:18.648681,2022-05-23 09:12:18.648681,2,0.0
356,101.0,2022-05-25 04:51:33.648681,2022-05-25 05:05:48.648681,50,14.25
357,102.0,2022-05-18 02:52:33.648681,2022-05-18 07:10:03.648681,83,257.5
358,102.0,2022-05-22 08:12:03.648681,2022-05-22 08:12:03.648681,2,0.0
359,102.0,2022-05-25 09:14:03.648681,2022-05-25 09:14:03.648681,2,0.0
360,103.0,2022-05-20 22:51:18.648681,2022-05-20 23:41:03.648681,9,49.75
361,103.0,2022-05-25 05:00:33.648681,2022-05-25 05:08:48.648681,29,8.25
362,104.0,2022-05-15 13:03:03.648681,2022-05-15 13:03:03.648681,2,0.0
363,104.0,2022-05-24 16:52:33.648681,2022-05-24 16:52:33.648681,2,0.0
364,104.0,2022-05-25 04:57:48.648681,2022-05-25 04:57:48.648681,2,0.0
365,104.0,2022-05-25 06:53:03.648681,2022-05-25 06:56:33.648681,15,3.5
366,105.0,2022-05-14 21:48:33.648681,2022-05-14 23:57:48.648681,31,129.25
367,105.0,2022-05-17 21:13:48.648681,2022-05-18 01:58:03.648681,85,284.25
368,105.0,2022-05-24 03:23:48.648681,2022-05-24 03:23:48.648681,2,0.0
369,105.0,2022-05-25 07:20:48.648681,2022-05-25 07:43:03.648681,74,22.25
370,106.0,2022-05-16 09:22:03.648681,2022-05-16 09:22:03.648681,2,0.0
371,106.0,2022-05-23 15:36:33.648681,2022-05-23 15:36:33.648681,2,0.0
372,106.0,2022-05-25 05:55:48.648681,2022-05-25 06:02:33.648681,27,6.75
373,107.0,2022-05-18 02:33:48.648681,2022-05-18 03:10:03.648681,9,36.25
374,107.0,2022-05-21 07:23:18.648681,2022-05-21 07:23:18.648681,2,0.0
375,107.0,2022-05-25 05:19:48.648681,2022-05-25 05:27:18.648681,32,7.5
376,107.0,2022-05-25 06:55:18.648681,2022-05-25 06:55:18.648681,2,0.0
377,108.0,2022-05-17 00:50:18.648681,2022-05-17 01:29:33.648681,9,39.25
378,108.0,2022-05-21 18:13:18.648681,2022-05-21 18:13:18.648681,2,0.0
379,108.0,2022-05-25 05:56:48.648681,2022-05-25 05:56:48.648681,2,0.0
380,109.0,2022-05-18 08:18:18.648681,2022-05-18 08:18:18.648681,2,0.0
381,109.0,2022-05-21 16:57:48.648681,2022-05-21 16:57:48.648681,2,0.0
382,109.0,2022-05-25 09:25:33.648681,2022-05-25 09:25:33.648681,2,0.0
383,110.0,2022-05-20 16:29:33.648681,2022-05-20 16:29:33.648681,2,0.0
384,110.0,2022-05-25 04:55:33.648681,2022-05-25 04:55:33.648681,2,0.0
385,110.0,2022-05-25 08:50:48.648681,2022-05-25 08:50:48.648681,2,0.0
386,111.0,2022-05-17 21:32:03.648681,2022-05-17 21:32:03.648681,2,0.0
387,111.0,2022-05-25 06:12:03.648681,2022-05-25 06:41:33.648681,114,29.5
388,112.0,2022-05-16 02:25:03.648681,2022-05-16 02:25:03.648681,2,0.0
389,112.0,2022-05-25 06:10:03.648681,2022-05-25 06:21:48.648681,45,11.75
390,112.0,2022-05-25 08:51:18.648681,2022-05-25 08:51:18.648681,2,0.0
391,113.0,2022-05-22 00:40:48.648681,2022-05-22 01:21:33.648681,16,40.75
392,113.0,2022-05-25 05:55:33.648681,2022-05-25 05:55:33.648681,2,0.0
393,114.0,2022-05-19 23:10:33.648681,2022-05-19 23:10:33.648681,2,0.0
394,114.0,2022-05-25 07:49:03.648681,2022-05-25 07:49:03.648681,2,0.0
395,115.0,2022-05-17 20:46:18.648681,2022-05-17 20:46:18.648681,2,0.0
396,115.0,2022-05-24 08:14:18.648681,2022-05-24 08:14:18.648681,2,0.0
397,116.0,2022-05-20 10:43:03.648681,2022-05-20 11:56:33.648681,13,73.5
398,116.0,2022-05-24 20:11:48.648681,2022-05-24 20:11:48.648681,2,0.0
399,116.0,2022-05-25 06:50:48.648681,2022-05-25 06:50:48.648681,2,0.0
400,116.0,2022-05-25 09:15:18.648681,2022-05-25 09:15:18.648681,2,0.0
401,117.0,2022-05-19 14:42:33.648681,2022-05-19 14:59:33.648681,4,17.0
402,117.0,2022-05-22 13:53:18.648681,2022-05-22 13:53:18.648681,2,0.0
403,118.0,2022-05-15 08:25:33.648681,2022-05-15 10:50:18.648681,44,144.75
404,118.0,2022-05-25 03:55:48.648681,2022-05-25 03:55:48.648681,2,0.0
405,118.0,2022-05-25 08:22:03.648681,2022-05-25 08:22:03.648681,2,0.0
406,119.0,2022-05-18 06:47:03.648681,2022-05-18 08:16:18.648681,25,89.25
407,119.0,2022-05-23 02:07:48.648681,2022-05-23 02:07:48.648681,2,0.0
408,119.0,2022-05-25 06:51:33.648681,2022-05-25 06:51:33.648681,2,0.0
409,120.0,2022-05-20 02:43:48.648681,2022-05-20 02:56:03.648681,7,12.25
410,120.0,2022-05-25 06:34:48.648681,2022-05-25 06:49:03.648681,58,14.25
411,120.0,2022-05-25 09:22:03.648681,2022-05-25 09:22:03.648681,2,0.0
412,121.0,2022-05-20 03:10:48.648681,2022-05-20 03:10:48.648681,2,0.0
413,121.0,2022-05-21 06:18:18.648681,2022-05-21 06:18:18.648681,2,0.0
414,121.0,2022-05-24 01:26:18.648681,2022-05-24 01:26:18.648681,2,0.0
415,121.0,2022-05-25 07:10:33.648681,2022-05-25 07:10:33.648681,2,0.0
416,122.0,2022-05-15 20:50:03.648681,2022-05-15 20:50:03.648681,2,0.0
417,122.0,2022-05-23 09:31:03.648681,2022-05-23 11:04:33.648681,36,93.5
418,122.0,2022-05-25 06:01:33.648681,2022-05-25 06:01:33.648681,2,0.0
419,122.0,2022-05-25 09:04:48.648681,2022-05-25 09:20:18.648681,57,15.5
420,123.0,2022-05-15 00:15:03.648681,2022-05-15 00:15:03.648681,2,0.0
421,123.0,2022-05-20 02:34:33.648681,2022-05-20 02:34:33.648681,2,0.0
422,123.0,2022-05-25 01:50:33.648681,2022-05-25 01:50:33.648681,2,0.0
423,123.0,2022-05-25 06:52:48.648681,2022-05-25 06:52:48.648681,2,0.0
424,124.0,2022-05-20 22:52:03.648681,2022-05-20 22:52:03.648681,2,0.0
425,124.0,2022-05-25 06:45:33.648681,2022-05-25 06:53:18.648681,33,7.75
426,124.0,2022-05-25 09:28:18.648681,2022-05-25 09:28:18.648681,2,0.0
427,125.0,2022-05-19 00:51:48.648681,2022-05-19 00:51:48.648681,2,0.0
428,125.0,2022-05-22 09:43:48.648681,2022-05-22 09:43:48.648681,2,0.0
429,125.0,2022-05-25 07:03:33.648681,2022-05-25 07:03:33.648681,2,0.0
430,126.0,2022-05-18 10:39:18.648681,2022-05-18 12:54:33.648681,33,135.25
431,126.0,2022-05-20 17:49:03.648681,2022-05-20 17:49:03.648681,2,0.0
432,126.0,2022-05-22 17:28:18.648681,2022-05-22 22:48:48.648681,124,320.5
433,126.0,2022-05-25 06:04:18.648681,2022-05-25 06:25:48.648681,89,21.5
434,126.0,2022-05-25 07:19:48.648681,2022-05-25 07:19:48.648681,2,0.0
435,127.0,2022-05-18 09:11:33.648681,2022-05-18 09:47:03.648681,10,35.5
436,127.0,2022-05-25 06:05:48.648681,2022-05-25 06:05:48.648681,2,0.0
437,127.0,2022-05-25 09:25:18.648681,2022-05-25 09:25:18.648681,2,0.0
438,128.0,2022-05-21 09:59:33.648681,2022-05-21 11:36:33.648681,32,97.0
439,128.0,2022-05-24 21:02:33.648681,2022-05-24 21:02:33.648681,2,0.0
440,128.0,2022-05-25 07:14:48.648681,2022-05-25 07:14:48.648681,2,0.0
441,128.0,2022-05-25 09:28:48.648681,2022-05-25 09:28:48.648681,2,0.0
442,129.0,2022-05-19 08:24:33.648681,2022-05-19 11:18:33.648681,53,174.0
443,129.0,2022-05-24 02:09:48.648681,2022-05-24 03:20:33.648681,33,70.75
444,129.0,2022-05-25 05:28:03.648681,2022-05-25 05:41:33.648681,50,13.5
445,130.0,2022-05-17 13:35:18.648681,2022-05-17 13:35:18.648681,2,0.0
446,130.0,2022-05-24 09:58:48.648681,2022-05-24 09:58:48.648681,2,0.0
447,130.0,2022-05-25 06:35:48.648681,2022-05-25 06:43:03.648681,28,7.25
448,130.0,2022-05-25 08:59:03.648681,2022-05-25 08:59:03.648681,2,0.0
449,131.0,2022-05-15 11:18:33.648681,2022-05-15 13:10:48.648681,29,112.25
450,131.0,2022-05-17 12:27:33.648681,2022-05-17 12:27:33.648681,2,0.0
451,131.0,2022-05-23 12:35:03.648681,2022-05-23 12:35:03.648681,2,0.0
452,131.0,2022-05-25 06:16:18.648681,2022-05-25 06:16:18.648681,2,0.0
453,131.0,2022-05-25 07:17:18.648681,2022-05-25 07:17:18.648681,2,0.0
454,132.0,2022-05-15 15:38:48.648681,2022-05-15 16:02:33.648681,2,23.75
455,132.0,2022-05-22 01:34:18.648681,2022-05-22 01:34:18.648681,2,0.0
456,133.0,2022-05-17 21:29:18.648681,2022-05-18 02:41:33.648681,74,312.25
457,133.0,2022-05-23 03:47:33.648681,2022-05-23 03:47:33.648681,2,0.0
458,134.0,2022-05-16 06:11:03.648681,2022-05-16 07:55:48.648681,21,104.75
459,134.0,2022-05-18 14:22:18.648681,2022-05-18 14:22:18.648681,2,0.0
460,134.0,2022-05-21 13:19:33.648681,2022-05-21 13:19:33.648681,2,0.0
461,134.0,2022-05-25 04:39:33.648681,2022-05-25 04:39:33.648681,2,0.0
462,134.0,2022-05-25 09:19:18.648681,2022-05-25 09:19:18.648681,2,0.0
463,135.0,2022-05-20 06:03:18.648681,2022-05-20 06:03:18.648681,2,0.0
464,135.0,2022-05-23 06:51:33.648681,2022-05-23 07:47:48.648681,23,56.25
465,136.0,2022-05-16 23:58:33.648681,2022-05-17 01:54:33.648681,32,116.0
466,136.0,2022-05-25 05:59:18.648681,2022-05-25 06:11:33.648681,46,12.25
467,136.0,2022-05-25 07:09:48.648681,2022-05-25 07:09:48.648681,2,0.0
468,137.0,2022-05-19 02:00:18.648681,2022-05-19 05:22:18.648681,66,202.0
469,137.0,2022-05-20 22:35:03.648681,2022-05-20 22:35:03.648681,2,0.0
470,137.0,2022-05-22 17:39:03.648681,2022-05-22 17:39:03.648681,2,0.0
471,137.0,2022-05-25 05:58:48.648681,2022-05-25 05:58:48.648681,2,0.0
472,138.0,2022-05-14 11:21:48.648681,2022-05-14 11:21:48.648681,2,0.0
473,138.0,2022-05-18 21:08:48.648681,2022-05-18 21:08:48.648681,2,0.0
474,138.0,2022-05-21 22:17:33.648681,2022-05-21 22:17:33.648681,2,0.0
475,138.0,2022-05-23 21:27:48.648681,2022-05-23 21:27:48.648681,2,0.0
476,138.0,2022-05-25 03:55:18.648681,2022-05-25 03:55:18.648681,2,0.0
477,138.0,2022-05-25 06:57:48.648681,2022-05-25 06:57:48.648681,2,0.0
478,139.0,2022-05-15 02:53:33.648681,2022-05-15 07:07:48.648681,68,254.25
479,139.0,2022-05-20 02:05:18.648681,2022-05-20 05:24:18.648681,72,199.0
480,139.0,2022-05-23 16:23:48.648681,2022-05-23 16:23:48.648681,2,0.0
481,139.0,2022-05-25 05:46:03.648681,2022-05-25 06:04:18.648681,76,18.25
482,140.0,2022-05-20 04:51:33.648681,2022-05-20 05:20:03.648681,11,28.5
483,140.0,2022-05-21 23:07:18.648681,2022-05-21 23:07:18.648681,2,0.0
484,140.0,2022-05-23 10:13:33.648681,2022-05-23 10:13:33.648681,2,0.0
485,140.0,2022-05-25 06:09:33.648681,2022-05-25 06:09:33.648681,2,0.0
486,141.0,2022-05-17 21:43:33.648681,2022-05-17 23:01:03.648681,16,77.5
487,141.0,2022-05-20 18:18:48.648681,2022-05-20 18:18:48.648681,2,0.0
488,141.0,2022-05-25 08:30:33.648681,2022-05-25 08:30:33.648681,2,0.0
489,141.0,2022-05-25 09:33:03.648681,2022-05-25 09:33:03.648681,2,0.0
490,142.0,2022-05-16 10:58:33.648681,2022-05-16 13:32:03.648681,42,153.5
491,142.0,2022-05-23 09:55:03.648681,2022-05-23 09:55:03.648681,2,0.0
492,142.0,2022-05-25 07:19:03.648681,2022-05-25 07:19:03.648681,2,0.0
493,143.0,2022-05-18 19:21:03.648681,2022-05-18 19:43:33.648681,7,22.5
494,143.0,2022-05-25 01:04:48.648681,2022-05-25 01:04:48.648681,2,0.0
495,143.0,2022-05-25 06:50:03.648681,2022-05-25 06:50:03.648681,2,0.0
496,144.0,2022-05-16 19:08:03.648681,2022-05-16 20:01:48.648681,12,53.75
497,144.0,2022-05-19 07:54:48.648681,2022-05-19 10:23:48.648681,52,149.0
498,144.0,2022-05-25 02:23:33.648681,2022-05-25 02:23:33.648681,2,0.0
499,144.0,2022-05-25 06:55:48.648681,2022-05-25 06:55:48.648681,2,0.0
500,145.0,2022-05-18 13:06:03.648681,2022-05-18 13:06:03.648681,2,0.0
501,145.0,2022-05-23 06:56:18.648681,2022-05-23 06:56:18.648681,2,0.0
502,145.0,2022-05-24 22:43:48.648681,2022-05-24 22:43:48.648681,2,0.0
503,145.0,2022-05-25 07:06:48.648681,2022-05-25 07:06:48.648681,2,0.0
504,146.0,2022-05-19 08:51:48.648681,2022-05-19 10:11:48.648681,25,80.0
505,146.0,2022-05-21 18:46:03.648681,2022-05-21 18:46:03.648681,2,0.0
506,146.0,2022-05-25 05:15:03.648681,2022-05-25 05:15:03.648681,2,0.0
507,146.0,2022-05-25 08:39:48.648681,2022-05-25 08:39:48.648681,2,0.0
508,147.0,2022-05-17 18:27:48.648681,2022-05-18 01:19:48.648681,98,412.0
509,147.0,2022-05-21 07:34:33.648681,2022-05-21 07:34:33.648681,2,0.0
510,147.0,2022-05-25 06:47:18.648681,2022-05-25 06:47:18.648681,2,0.0
511,147.0,2022-05-25 09:00:33.648681,2022-05-25 09:00:33.648681,2,0.0
512,148.0,2022-05-25 05:55:18.648681,2022-05-25 05:58:03.648681,10,2.75
513,148.0,2022-05-25 08:59:18.648681,2022-05-25 08:59:18.648681,2,0.0
514,149.0,2022-05-16 23:00:03.648681,2022-05-17 00:17:18.648681,24,77.25
515,149.0,2022-05-19 19:48:18.648681,2022-05-19 19:48:18.648681,2,0.0
516,149.0,2022-05-24 08:51:48.648681,2022-05-24 08:51:48.648681,2,0.0
517,149.0,2022-05-25 06:51:48.648681,2022-05-25 06:51:48.648681,2,0.0
518,150.0,2022-05-17 06:37:18.648681,2022-05-17 07:34:18.648681,15,57.0
519,150.0,2022-05-23 17:24:48.648681,2022-05-23 17:24:48.648681,2,0.0
520,150.0,2022-05-25 07:13:48.648681,2022-05-25 07:13:48.648681,2,0.0
521,151.0,2022-05-18 09:27:48.648681,2022-05-18 13:32:33.648681,67,244.75
522,151.0,2022-05-25 06:51:48.648681,2022-05-25 06:51:48.648681,2,0.0
523,151.0,2022-05-25 08:58:33.648681,2022-05-25 09:13:18.648681,48,14.75
524,152.0,2022-05-18 09:19:18.648681,2022-05-18 10:38:48.648681,31,79.5
525,152.0,2022-05-21 03:56:18.648681,2022-05-21 06:43:48.648681,61,167.5
526,152.0,2022-05-25 02:03:33.648681,2022-05-25 02:03:33.648681,2,0.0
527,152.0,2022-05-25 07:16:18.648681,2022-05-25 07:16:18.648681,2,0.0
528,153.0,2022-05-18 06:48:03.648681,2022-05-18 06:48:03.648681,2,0.0
529,153.0,2022-05-20 23:42:18.648681,2022-05-21 02:08:48.648681,37,146.5
530,153.0,2022-05-25 05:46:48.648681,2022-05-25 05:46:48.648681,2,0.0
531,153.0,2022-05-25 08:44:03.648681,2022-05-25 08:44:03.648681,2,0.0
532,154.0,2022-05-19 12:55:33.648681,2022-05-19 12:55:33.648681,2,0.0
533,154.0,2022-05-23 02:14:18.648681,2022-05-23 02:14:18.648681,2,0.0
534,154.0,2022-05-24 11:32:03.648681,2022-05-24 12:09:18.648681,12,37.25
535,154.0,2022-05-25 03:47:33.648681,2022-05-25 03:47:33.648681,2,0.0
536,154.0,2022-05-25 06:31:48.648681,2022-05-25 06:31:48.648681,2,0.0
537,155.0,2022-05-19 04:58:48.648681,2022-05-19 04:58:48.648681,2,0.0
538,155.0,2022-05-24 21:09:18.648681,2022-05-24 21:09:18.648681,2,0.0
539,155.0,2022-05-25 07:00:03.648681,2022-05-25 07:00:03.648681,2,0.0
540,156.0,2022-05-16 17:43:03.648681,2022-05-16 17:43:03.648681,2,0.0
541,156.0,2022-05-21 22:00:18.648681,2022-05-21 22:00:18.648681,2,0.0
542,156.0,2022-05-24 18:58:48.648681,2022-05-24 18:58:48.648681,2,0.0
543,156.0,2022-05-25 08:39:33.648681,2022-05-25 08:48:33.648681,26,9.0
544,157.0,2022-05-19 20:49:33.648681,2022-05-19 21:26:18.648681,14,36.75
545,157.0,2022-05-21 18:32:33.648681,2022-05-21 20:30:48.648681,36,118.25
546,157.0,2022-05-25 09:01:18.648681,2022-05-25 09:01:18.648681,2,0.0
547,158.0,2022-05-14 18:11:03.648681,2022-05-14 22:19:18.648681,47,248.25
548,158.0,2022-05-25 07:06:48.648681,2022-05-25 07:06:48.648681,2,0.0
549,159.0,2022-05-21 22:50:33.648681,2022-05-21 23:06:03.648681,3,15.5
550,159.0,2022-05-25 05:39:48.648681,2022-05-25 05:42:18.648681,11,2.5
551,159.0,2022-05-25 07:14:18.648681,2022-05-25 07:19:48.648681,23,5.5
552,160.0,2022-05-15 15:14:18.648681,2022-05-15 16:28:03.648681,23,73.75
553,160.0,2022-05-18 15:04:33.648681,2022-05-18 15:04:33.648681,2,0.0
554,160.0,2022-05-24 03:31:33.648681,2022-05-24 03:31:33.648681,2,0.0
555,160.0,2022-05-25 05:07:48.648681,2022-05-25 05:40:33.648681,117,32.75
556,161.0,2022-05-17 07:26:48.648681,2022-05-17 08:54:48.648681,25,88.0
557,161.0,2022-05-25 07:05:48.648681,2022-05-25 07:34:33.648681,101,28.75
558,162.0,2022-05-20 20:39:03.648681,2022-05-20 21:09:03.648681,7,30.0
559,162.0,2022-05-24 19:51:48.648681,2022-05-24 19:51:48.648681,2,0.0
560,162.0,2022-05-25 08:41:03.648681,2022-05-25 09:09:03.648681,82,28.0
561,163.0,2022-05-19 04:38:48.648681,2022-05-19 04:38:48.648681,2,0.0
562,163.0,2022-05-25 00:02:03.648681,2022-05-25 00:02:03.648681,2,0.0
563,163.0,2022-05-25 06:49:18.648681,2022-05-25 06:49:18.648681,2,0.0
564,163.0,2022-05-25 08:04:03.648681,2022-05-25 08:13:03.648681,29,9.0
565,164.0,2022-05-15 02:53:18.648681,2022-05-15 05:16:33.648681,40,143.25
566,164.0,2022-05-17 05:42:33.648681,2022-05-17 05:42:33.648681,2,0.0
567,164.0,2022-05-18 14:11:18.648681,2022-05-18 14:11:18.648681,2,0.0
568,164.0,2022-05-20 06:55:48.648681,2022-05-20 06:55:48.648681,2,0.0
569,164.0,2022-05-22 08:53:48.648681,2022-05-22 08:53:48.648681,2,0.0
570,164.0,2022-05-25 05:57:33.648681,2022-05-25 06:05:18.648681,36,7.75
571,165.0,2022-05-18 01:03:33.648681,2022-05-18 02:52:33.648681,34,109.0
572,165.0,2022-05-19 22:47:33.648681,2022-05-19 22:47:33.648681,2,0.0
573,165.0,2022-05-25 06:01:03.648681,2022-05-25 06:01:03.648681,2,0.0
574,165.0,2022-05-25 08:35:18.648681,2022-05-25 08:35:18.648681,2,0.0
575,166.0,2022-05-16 18:59:48.648681,2022-05-17 01:04:03.648681,102,364.25
576,166.0,2022-05-20 15:33:48.648681,2022-05-20 15:33:48.648681,2,0.0
577,166.0,2022-05-25 05:08:48.648681,2022-05-25 05:08:48.648681,2,0.0
578,166.0,2022-05-25 07:00:48.648681,2022-05-25 07:00:48.648681,2,0.0
579,167.0,2022-05-21 16:14:48.648681,2022-05-21 16:14:48.648681,2,0.0
580,167.0,2022-05-24 09:19:48.648681,2022-05-24 10:46:18.648681,35,86.5
581,167.0,2022-05-25 06:11:18.648681,2022-05-25 06:11:18.648681,2,0.0
582,168.0,2022-05-20 18:01:18.648681,2022-05-20 18:01:18.648681,2,0.0
583,168.0,2022-05-25 06:18:03.648681,2022-05-25 06:18:03.648681,2,0.0
584,168.0,2022-05-25 09:30:18.648681,2022-05-25 09:30:18.648681,2,0.0
585,169.0,2022-05-17 03:22:48.648681,2022-05-17 03:44:18.648681,4,21.5
586,169.0,2022-05-23 05:36:48.648681,2022-05-23 05:36:48.648681,2,0.0
587,169.0,2022-05-25 05:50:48.648681,2022-05-25 05:50:48.648681,2,0.0
588,170.0,2022-05-14 21:01:03.648681,2022-05-15 00:55:48.648681,63,234.75
589,170.0,2022-05-22 05:58:48.648681,2022-05-22 05:58:48.648681,2,0.0
590,170.0,2022-05-25 06:45:33.648681,2022-05-25 06:45:33.648681,2,0.0
591,171.0,2022-05-17 12:45:48.648681,2022-05-17 18:04:48.648681,94,319.0
592,171.0,2022-05-23 23:42:03.648681,2022-05-23 23:42:03.648681,2,0.0
593,172.0,2022-05-19 17:24:18.648681,2022-05-19 19:57:03.648681,38,152.75
594,172.0,2022-05-22 19:49:03.648681,2022-05-22 19:49:03.648681,2,0.0
595,172.0,2022-05-25 05:44:48.648681,2022-05-25 05:44:48.648681,2,0.0
596,172.0,2022-05-25 09:27:18.648681,2022-05-25 09:34:33.648681,30,7.25
597,173.0,2022-05-17 08:54:48.648681,2022-05-17 12:00:48.648681,56,186.0
598,173.0,2022-05-21 23:35:03.648681,2022-05-21 23:35:03.648681,2,0.0
599,173.0,2022-05-24 21:38:48.648681,2022-05-24 21:38:48.648681,2,0.0
600,173.0,2022-05-25 05:38:18.648681,2022-05-25 05:38:18.648681,2,0.0
601,173.0,2022-05-25 07:25:33.648681,2022-05-25 07:43:33.648681,57,18.0
602,174.0,2022-05-18 15:51:48.648681,2022-05-18 16:10:18.648681,7,18.5
603,174.0,2022-05-21 14:14:03.648681,2022-05-21 14:14:03.648681,2,0.0
604,174.0,2022-05-25 06:18:03.648681,2022-05-25 06:18:03.648681,2,0.0
605,175.0,2022-05-14 20:38:03.648681,2022-05-14 21:24:48.648681,13,46.75
606,175.0,2022-05-22 18:45:48.648681,2022-05-22 18:45:48.648681,2,0.0
607,175.0,2022-05-25 06:44:18.648681,2022-05-25 06:50:33.648681,26,6.25
608,176.0,2022-05-15 02:35:18.648681,2022-05-15 02:35:18.648681,2,0.0
609,176.0,2022-05-22 16:05:03.648681,2022-05-22 16:05:03.648681,2,0.0
610,177.0,2022-05-14 19:53:33.648681,2022-05-14 21:02:03.648681,16,68.5
611,177.0,2022-05-21 05:53:48.648681,2022-05-21 05:53:48.648681,2,0.0
612,177.0,2022-05-25 04:31:48.648681,2022-05-25 04:31:48.648681,2,0.0
613,177.0,2022-05-25 07:23:18.648681,2022-05-25 07:23:18.648681,2,0.0
614,177.0,2022-05-25 08:54:18.648681,2022-05-25 09:05:03.648681,35,10.75
615,178.0,2022-05-23 00:39:33.648681,2022-05-23 01:29:48.648681,21,50.25
616,178.0,2022-05-24 22:21:33.648681,2022-05-24 22:21:33.648681,2,0.0
617,178.0,2022-05-25 09:16:33.648681,2022-05-25 09:16:33.648681,2,0.0
618,179.0,2022-05-16 21:53:03.648681,2022-05-17 02:47:18.648681,84,294.25
619,179.0,2022-05-19 06:48:33.648681,2022-05-19 06:48:33.648681,2,0.0
620,179.0,2022-05-25 06:05:33.648681,2022-05-25 06:05:33.648681,2,0.0
621,179.0,2022-05-25 08:52:03.648681,2022-05-25 08:52:03.648681,2,0.0
622,180.0,2022-05-19 11:15:18.648681,2022-05-19 11:53:33.648681,12,38.25
623,180.0,2022-05-23 10:09:18.648681,2022-05-23 10:09:18.648681,2,0.0
624,180.0,2022-05-25 06:34:03.648681,2022-05-25 06:34:03.648681,2,0.0
625,180.0,2022-05-25 07:55:18.648681,2022-05-25 07:55:18.648681,2,0.0
626,181.0,2022-05-20 05:32:33.648681,2022-05-20 07:05:18.648681,31,92.75
627,181.0,2022-05-25 04:35:48.648681,2022-05-25 04:35:48.648681,2,0.0
628,181.0,2022-05-25 08:08:33.648681,2022-05-25 08:08:33.648681,2,0.0
629,182.0,2022-05-14 23:22:18.648681,2022-05-14 23:22:18.648681,2,0.0
630,182.0,2022-05-19 23:29:48.648681,2022-05-20 03:12:03.648681,72,222.25
631,182.0,2022-05-23 00:56:03.648681,2022-05-23 00:56:03.648681,2,0.0
632,182.0,2022-05-25 03:35:33.648681,2022-05-25 04:19:03.648681,47,43.5
633,182.0,2022-05-25 08:15:03.648681,2022-05-25 08:15:03.648681,2,0.0
634,183.0,2022-05-19 21:18:03.648681,2022-05-19 21:34:18.648681,4,16.25
